STATION CODE,LOCATIONS,STATE,LATITUDE,LONGITUDE,YEAR,mean_temp,Qi_temp,WiQi_temp,mean_ph,Qi_ph,WiQi_ph,mean_conductivity,Qi_conductivity,WiQi_conductivity,mean_bod,Qi_bod,WiQi_bod,mean_nitratenitrite,Qi_nitratenitrite,WiQi_nitratenitrite,mean_fecalcoliform,Qi_fecalcoliform,WiQi_fecalcoliform,WQI
2201,Dug Well,MAHARASHTRA,19.85,75.21666667,2014,28,112,11.2,7.2,13.33333333,1.466666667,1200,480,1.92,4,66.66666667,7.333333333,0.4,0.2,0.02,2,10,1.6,23.54
2203,"Hand Pump in the premises of Zilla Parishad Primary School. Village- Bhugaon,  Taluka- Wardha, District- Wardha.",MAHARASHTRA,20.66666667,78.65,2014,28,112,11.2,8,66.66666667,7.333333333,1124,449.6,1.7984,7.6,126.6666667,13.93333333,77,38.5,3.85,23,115,18.4,56.51506667
2819,"Dug well owned by Shri Deshmukh. Village- Malegaon, Taluka- Baramati, District- Pune.",MAHARASHTRA,18.1,74.5,2014,28,112,11.2,8.2,80,8.8,5495,2198,8.792,3.2,53.33333333,5.866666667,1.3,0.65,0.065,8,40,6.4,41.12366667
2820,"Dug well owned by Shri Shivaji Baban Darekar Village- Sanaswadi, Taluka- Shirur, District- Pune.",MAHARASHTRA,18.65,74.1,2014,25,100,10,7.9,60,6.6,1337,534.8,2.1392,3.8,63.33333333,6.966666667,2,1,0.1,43,215,34.4,60.20586667
2821,"Bore well at Bale railway station premises owned by  Shri. Digambar Joshi. Village- Dahegaon,Taluka- North Solapur, District- Solapur.",MAHARASHTRA,17.66666667,75.85,2014,28,112,11.2,7,0,0,433,173.2,0.6928,3.1,51.66666667,5.683333333,3,1.5,0.15,25,125,20,37.72613333
2822,"Bore well near  Chincholi. Village- Chincholi, Taluka- Mohol, District- Solapur.",MAHARASHTRA,17.76666667,75.8,2014,28,112,11.2,7,0,0,415,166,0.664,4.3,71.66666667,7.883333333,2,1,0.1,30,150,24,43.84733333
2823,"Bore well at Shete Vasti, near old Tuljapur road. Village- Tuljapur naka, Taluka- Solapur,District- Solapur.",MAHARASHTRA,17.7,75.91666667,2014,28,112,11.2,6.9,-6.666666667,-0.733333333,440,176,0.704,3.2,53.33333333,5.866666667,2.3,1.15,0.115,20,100,16,33.15233333
2825, Bore Well,MAHARASHTRA,19.56666667,75.4,2014,28,112,11.2,7.4,26.66666667,2.933333333,1090,436,1.744,5,83.33333333,9.166666667,0.2,0.1,0.01,2,10,1.6,26.654
2826,"Dug well near Railway station, Cotton Market. Village- Wardha city, Taluka- Wardha,District- Wardha.",MAHARASHTRA,20.73333333,78.6,2014,27,108,10.8,8,66.66666667,7.333333333,1173,469.2,1.8768,6,100,11,76,38,3.8,70,350,56,90.81013333
2827,"Bore well Near Railway crossing at Dongri Buzurg. Village- Dongri-Buzurg, Taluka- Tumsar,District- Bandara.",MAHARASHTRA,21.55,79.68333333,2014,27,108,10.8,8,66.66666667,7.333333333,553,221.2,0.8848,7.4,123.3333333,13.56666667,2.6,1.3,0.13,80,400,64,96.7148
2277,WELL AT VERNA INDI.ESTATE.(M/S CIPLA LIMITED),GOA,15.368606,73.944799,2014,31.9,127.6,12.76,7,0,0,868,347.2,1.3888,0.7,11.66666667,1.283333333,0.7,0.35,0.035,5,25,4,19.46713333
2278,WELL AT SANCOALE INDL.ESTATE,GOA,15.383933,73.873515,2014,30.3,121.2,12.12,6.7,-20,-2.2,767,306.8,1.2272,0.7,11.66666667,1.283333333,0.6,0.3,0.03,17,85,13.6,26.06053333
2281,WELL AT CORLIM INDL. ESTATE,GOA,15.499056,73.932308,2014,29.3,117.2,11.72,5.8,-80,-8.8,733,293.2,1.1728,0.7,11.66666667,1.283333333,0.2,0.1,0.01,36,180,28.8,34.18613333
2282,WELL AT PILERNE INDUSTRIAL ESTATE(M/S UNICHEM ),GOA,15.532268,73.797247,2014,31.3,125.2,12.52,6.4,-40,-4.4,826,330.4,1.3216,0.3,5,0.55,0.7,0.35,0.035,23,115,18.4,28.4266
3193,BORE WELL AT CUNCOLIM INDUSTRIAL ESTATE,GOA,15.183614,74.03181,2014,30.7,122.8,12.28,7,0,0,171,68.4,0.2736,1.6,26.66666667,2.933333333,0.1,0.05,0.005,8,40,6.4,21.89193333
3194,BORE WELL AT BETHORA INDUSTRIAL ESTATE,GOA,15.386662,74.032969,2014,30.5,122,12.2,6.2,-53.33333333,-5.866666667,756,302.4,1.2096,1.2,20,2.2,1.2,0.6,0.06,8,40,6.4,16.20293333
3195,BORE WELL AT MADKAIM INDUSTRIAL ESTATE,GOA,15.420499,73.92638,2014,31.6,126.4,12.64,7.3,20,2.2,829,331.6,1.3264,1.2,20,2.2,0.8,0.4,0.04,240,1200,192,210.4064
1415,"WELL OF LOOMJI, CHAUDHARY, NEAR NAYAGAON, PALI, (U/S 1 KM. FROM PALI TOWN), RAJASTHAN",RAJASTHAN,25.777107,73.349961,2014,25,100,10,8.4,93.33333333,10.26666667,2500,1000,4,1.1,18.33333333,2.016666667,1.8,0.9,0.09,4,20,3.2,29.57333333
1416,"WELL OF BHOPAL SINGH, 24 KM. FROM PALI TOWN, RAJASTHAN",RAJASTHAN,25.771089,73.323448,2014,26,104,10.4,8.4,93.33333333,10.26666667,7100,2840,11.36,1.3,21.66666667,2.383333333,3.7,1.85,0.185,4,20,3.2,37.795
1709,"WELL AT VILLAGE SANTHLA VERY NEAR BHIWADI INDUSTRIAL AREA, BHIWADI, RAJASTHAN",RAJASTHAN,28.207089,76.857682,2014,28,112,11.2,7.4,26.66666667,2.933333333,950,380,1.52,1.5,25,2.75,0.8,0.4,0.04,4,20,3.2,21.64333333
1724,"WELL OF GOOJARON KI TALAI, MOHANA ROAD SANGANER JAIPUR, RAJASTHAN",RAJASTHAN,26.798026,75.770665,2014,26,104,10.4,7.8,53.33333333,5.866666667,1590,636,2.544,0.9,15,1.65,0.7,0.35,0.035,4,20,3.2,23.69566667
2018,"VILLAGE VINAYAKIA, JODHPUR (HUKUM SINGH RATHORE)",RAJASTHAN,26.293434,73.024176,2014,22,88,8.8,7.7,46.66666667,5.133333333,4300,1720,6.88,1.4,23.33333333,2.566666667,2.6,1.3,0.13,4,20,3.2,26.71
2023,"HOTEL ORIENT PLACE, SUBHAS NAGAR, UDAIPUR",RAJASTHAN,24.584276,73.716549,2014,24,96,9.6,6.7,-20,-2.2,1500,600,2.4,1.4,23.33333333,2.566666667,2.1,1.05,0.105,4,20,3.2,15.67166667
2025,"NEAR SHREE KALYANESHWAR MPCBADEV TEMPLE, JAI SINGH PURA KHURD, JAIPUR.",RAJASTHAN,26.952338,75.869942,2014,27,108,10.8,6.9,-6.666666667,-0.733333333,2000,800,3.2,0.9,15,1.65,2,1,0.1,4,20,3.2,18.21666667
2958,"WELL OF SH. BHURA RAM, KHETRI NGAR, JHUNJHUNU, RAJASTHAN",RAJASTHAN,28.072384,75.82289,2014,27,108,10.8,6.9,-6.666666667,-0.733333333,4100,1640,6.56,1.8,30,3.3,1.8,0.9,0.09,4,20,3.2,23.21666667
2959,"WELL OF SH. BRIJA RAM, KHETRI NAGAR, JHUNJHUNU, RAJASTHAN",RAJASTHAN,28.082384,75.83289,2014,27.5,110,11,7.6,40,4.4,4300,1720,6.88,1.1,18.33333333,2.016666667,1.6,0.8,0.08,4,20,3.2,27.57666667
2960,"WELL INFRONT OF SINGHANA POLICE STATION, SINGHANA, JHUNJHUNU, RAJASTHAN",RAJASTHAN,28.095301,75.834947,2014,29.5,118,11.8,7.1,6.666666667,0.733333333,3600,1440,5.76,2,33.33333333,3.666666667,1.5,0.75,0.075,4,20,3.2,25.235
2961,"WELL OF SH MNAGAL CHAND MEENA, MANPUR MACHERI, JAIPUR, RAJASTHAN",RAJASTHAN,27.198102,75.891486,2014,26,104,10.4,7.4,26.66666667,2.933333333,670,268,1.072,1.3,21.66666667,2.383333333,0.7,0.35,0.035,4,20,3.2,20.02366667
2965,"SHRI GIRDHARI SINGH CHOUDHARY NEAR BANDI RIVER BRIDGE, PALI BYE PASS ROAD, PALI, RAJASTHAN",RAJASTHAN,25.324904,73.005239,2014,24,96,9.6,8.3,86.66666667,9.533333333,890,356,1.424,2.8,46.66666667,5.133333333,2.4,1.2,0.12,4,20,3.2,29.01066667
2966,"SHRI GIRDHARI SINGH RAJPUROHIT NEAR VILLAGE PUNAYATA, JODHPUR- SUMERPUR BYE PASS ROAD, PALI, RAJASTHAN",RAJASTHAN,25.757737,73.324348,2014,25,100,10,8.4,93.33333333,10.26666667,5700,2280,9.12,3,50,5.5,3,1.5,0.15,4,20,3.2,38.23666667
2967,"SH. POL SINGH PUROHIT, VILLAGE PUNAYATA, PALI, RAJASTHAN",RAJASTHAN,25.769872,73.310442,2014,24,96,9.6,8.4,93.33333333,10.26666667,1590,636,2.544,2.8,46.66666667,5.133333333,1.4,0.7,0.07,4,20,3.2,30.814
2968,"SH. BHANA RAM KALAL, DHARU NAGAR, NEAR MAIN MANDIA ROAD, OPP. VILLAGE MANDIA, PALI, RAJASTHAN",RAJASTHAN,25.762159,73.27705,2014,24,96,9.6,8.5,100,11,6100,2440,9.76,2,33.33333333,3.666666667,2.9,1.45,0.145,4,20,3.2,37.37166667
2969,"M/S SPECIALTY SILICA LTD., MIA ALWAR AGRO FOOD PARK, ALWAR, RAJASTHAN",RAJASTHAN,27.498873,76.702016,2014,28,112,11.2,7.5,33.33333333,3.666666667,860,344,1.376,1.7,28.33333333,3.116666667,1.4,0.7,0.07,4,20,3.2,22.62933333
2976,"SUJAN GANGA AT KETAN GATE, BHARATPUR, RAJASTHAN",RAJASTHAN,27.223613,77.496048,2014,24,96,9.6,8,66.66666667,7.333333333,6650,2660,10.64,12.5,208.3333333,22.91666667,4.9,2.45,0.245,18,90,14.4,65.135
2982,"WELL OF BIRMA RAM PATEL, SALAWAS, JODHPUR, RAJASTHAN",RAJASTHAN,26.129863,72.999201,2014,20,80,8,8,66.66666667,7.333333333,2200,880,3.52,2.4,40,4.4,0.6,0.3,0.03,4,20,3.2,26.48333333
2991,"WELL OF BHAG JI LAXMAN RAM MALI, SAKARNA BERA, BALOTRA, JODHPUR, RAJASTHAN",RAJASTHAN,26.231365,72.97381,2014,19,76,7.6,7.4,26.66666667,2.933333333,9700,3880,15.52,2.5,41.66666667,4.583333333,2.9,1.45,0.145,4,20,3.2,33.98166667
2993,"WELL OF CHOUTHA RAM PUSA PAM, LEFT SIDE OF BRIDGE LUNI, BALOTRA, RAJASTHAN",RAJASTHAN,26.241365,72.98381,2014,18,72,7.2,7.8,53.33333333,5.866666667,21000,8400,33.6,4.3,71.66666667,7.883333333,5.6,2.8,0.28,4,20,3.2,58.03
1736,"GROUND WATER QUALITY STATION SARDARNAGAR, U.P",UTTAR PRADESH,26.684689,83.556316,2014,23,92,9.2,6.9,-6.666666667,-0.733333333,1058,423.2,1.6928,5.1,85,9.35,4,2,0.2,90,450,72,91.70946667
1737,"GROUND WATER QUALITY STATION CAPTANGANJ, U.P",UTTAR PRADESH,26.927004,83.713722,2014,22.5,90,9,6.9,-6.666666667,-0.733333333,765,306,1.224,3.5,58.33333333,6.416666667,2.9,1.45,0.145,35,175,28,44.05233333
2471,"GORAKHPUR INDUSTRIAL DEVELOPMENT AUTHORITY AREA (GIDA), GORAKHPUR",UTTAR PRADESH,26.73932,83.271287,2014,21.5,86,8.6,8,66.66666667,7.333333333,491,196.4,0.7856,2.4,40,4.4,0.4,0.2,0.02,50,250,40,61.13893333
1771,"KALYANI INDUSTRIAL AREA, NADIA, WEST BENGAL",WEST BENGAL,22.977156,88.459477,2014,27.5,110,11,7.9,60,6.6,622,248.8,0.9952,1,16.66666667,1.833333333,0.2,0.1,0.01,0,0,0,20.43853333
1772,"BARASAT MUNICIPALITY NORTH 24-P, WEST BENGAL",WEST BENGAL,22.91648,88.828701,2014,28,112,11.2,7.5,33.33333333,3.666666667,782,312.8,1.2512,0.8,13.33333333,1.466666667,0.3,0.15,0.015,0,0,0,17.59953333
1777,"BEHALA CALCUTTA, WEST BENGAL",WEST BENGAL,22.49814,88.310838,2014,27.5,110,11,7.7,46.66666667,5.133333333,889,355.6,1.4224,0.7,11.66666667,1.283333333,0.3,0.15,0.015,7,35,5.6,24.45406667
1931,COSSIPORE - NORTH KOLKATA,WEST BENGAL,22.618679,88.377091,2014,26,104,10.4,7.5,33.33333333,3.666666667,2407,962.8,3.8512,0.4,6.666666667,0.733333333,0,0,0,900,4500,720,738.6512
1932,CENTRAL KOLKATA,WEST BENGAL,22.57247,88.358788,2014,26.5,106,10.6,7.6,40,4.4,992,396.8,1.5872,0.8,13.33333333,1.466666667,0.1,0.05,0.005,7,35,5.6,23.65886667
1933,"NEAR GALVANISATION UNIT, HOWRAH",WEST BENGAL,22.595769,88.263639,2014,29,116,11.6,7.6,40,4.4,873,349.2,1.3968,0.7,11.66666667,1.283333333,0.4,0.2,0.02,520,2600,416,434.7001333
1935,INSIDE KOLKATA LEATHER COMPLEX,WEST BENGAL,22.506999,88.521176,2014,28.8,115.2,11.52,7.2,13.33333333,1.466666667,1461,584.4,2.3376,0.7,11.66666667,1.283333333,0.1,0.05,0.005,2,10,1.6,18.2126
1938,BASIRHAT MUNICIPALITY,WEST BENGAL,22.657402,88.867177,2014,31.5,126,12.6,8.3,86.66666667,9.533333333,1979,791.6,3.1664,1,16.66666667,1.833333333,0.6,0.3,0.03,2,10,1.6,28.76306667
1939,BARRAKPORE MUNICIPALITY,WEST BENGAL,22.767428,88.388346,2014,27.5,110,11,7.9,60,6.6,366,146.4,0.5856,1.4,23.33333333,2.566666667,0.2,0.1,0.01,0,0,0,20.76226667
1940,NEAR THE PHOSPHATE COMPANY-RISHRA,WEST BENGAL,22.730187,88.34491,2014,28.3,113.2,11.32,7.6,40,4.4,560,224,0.896,1,16.66666667,1.833333333,0.6,0.3,0.03,0,0,0,18.47933333
1941,"NEAR FLY ASH DUMPING SITE-KUNTIGHAT, BANDEL",WEST BENGAL,22.995361,88.402922,2014,28.5,114,11.4,7.6,40,4.4,398,159.2,0.6368,0.7,11.66666667,1.283333333,0.3,0.15,0.015,0,0,0,17.73513333
2526,FULBARI BARRAGE,WEST BENGAL,26.645142,88.400657,2014,27,108,10.8,7.2,13.33333333,1.466666667,93,37.2,0.1488,0.7,11.66666667,1.283333333,0.2,0.1,0.01,75,375,60,73.7088
2528,GROUND WATER POINT INSIDE BURDWAN UNIVERSITY,WEST BENGAL,23.2392,87.8513,2014,29.3,117.2,11.72,7.3,20,2.2,774,309.6,1.2384,1.6,26.66666667,2.933333333,0.5,0.25,0.025,2,10,1.6,19.71673333
2540,SATI GHAT AT BANKURA TOWN,WEST BENGAL,23.239772,87.074118,2014,29,116,11.6,7.5,33.33333333,3.666666667,1791,716.4,2.8656,0.8,13.33333333,1.466666667,0.2,0.1,0.01,4,20,3.2,22.80893333
2545,GROUND WATER POINT AT PURULIA RK MISSION,WEST BENGAL,23.354814,86.394442,2014,29.5,118,11.8,7.1,6.666666667,0.733333333,1027,410.8,1.6432,1.4,23.33333333,2.566666667,4,2,0.2,8,40,6.4,23.3432
2546,ULUBERIA COLLEGE AT HOWRAH,WEST BENGAL,22.469347,88.107326,2014,27.5,110,11,7.9,60,6.6,978,391.2,1.5648,0.5,8.333333333,0.916666667,0.4,0.2,0.02,4,20,3.2,23.30146667
2547,"AMTOLA ON DIAMOND HARBOUR ROAD, 24 PARGANAS (S)",WEST BENGAL,22.365004,88.271595,2014,26.5,106,10.6,7.5,33.33333333,3.666666667,1594,637.6,2.5504,0.8,13.33333333,1.466666667,0.3,0.15,0.015,500,2500,400,418.2987333
2548,"HIDCO OFFICE, RAJARHAT",WEST BENGAL,22.58001,88.472936,2014,28,112,11.2,7.4,26.66666667,2.933333333,1936,774.4,3.0976,0.6,10,1.1,0.2,0.1,0.01,2,10,1.6,19.94093333
1644,"JAGATPUR INDUSTRIAL AREA, CUTTACK ODISHA",ODISHA,20.494978,85.93301,2014,28,112,11.2,7.2,13.33333333,1.466666667,679,271.6,1.0864,0.4,6.666666667,0.733333333,3.5,1.75,0.175,4,20,3.2,17.8614
1645,"MADHUPATNA- KALYAN NAGAR AREA, CUTTACK, ODISHA",ODISHA,20.461648,85.86378,2014,27.5,110,11,7.2,13.33333333,1.466666667,360,144,0.576,0.6,10,1.1,3.6,1.8,0.18,28,140,22.4,36.72266667
1648,"RANIHAT- MANGALABAGH AREA, CUTTACK, ODISHA",ODISHA,20.467955,85.890194,2014,29,116,11.6,7.7,46.66666667,5.133333333,336,134.4,0.5376,6.7,111.6666667,12.28333333,4.7,2.35,0.235,143000,715000,114400,114429.7893
1652,"KALPNA - LAXMINAGAR AREA, BHUBANESWAR, ODISHA",ODISHA,20.256384,85.845842,2014,29.5,118,11.8,7,0,0,341,136.4,0.5456,0.5,8.333333333,0.916666667,3.9,1.95,0.195,23,115,18.4,31.85726667
1653,"MANCHESWAR INDUSTRIAL AREA, BHUBANESWAR, ODISHA",ODISHA,20.302881,85.856301,2014,29.5,118,11.8,7,0,0,171,68.4,0.2736,0.2,3.333333333,0.366666667,1.4,0.7,0.07,8,40,6.4,18.91026667
1654,"SECRETARIAT- GOVERNOR HOUSE- OLDBUS STAND AREA, BHUBANESWAR, ODISHA",ODISHA,20.270304,85.82188,2014,29.5,118,11.8,6.9,-6.666666667,-0.733333333,166,66.4,0.2656,1.3,21.66666667,2.383333333,0.7,0.35,0.035,33,165,26.4,40.1506
1656,"NEAR JAGANNATH TEMPLE, PURI, ODISHA",ODISHA,19.79937,85.802537,2014,26.5,106,10.6,7.9,60,6.6,1003,401.2,1.6048,0.3,5,0.55,6.9,3.45,0.345,130,650,104,123.6998
1657,"HOSPITAL - BUSSTAND- MAUSHIMA TEMPLE AREA, PURI, ODISHA",ODISHA,19.8142,85.833738,2014,26.5,106,10.6,8,66.66666667,7.333333333,808,323.2,1.2928,0.5,8.333333333,0.916666667,6,3,0.3,13,65,10.4,30.8428
1513,"B W. - KRISHNA MURTHY, D.NO. 48-16-43 AUTONAGAR VIJJAYAWADA, KRISNA DIST., A.P.",ANDHRA PRADESH,16.514189,80.630869,2013,20,80,8,7.7,46.66666667,5.133333333,1534,613.6,2.4544,0.6,10,1.1,4,2,0.2,8,40,6.4,23.28773333
1514,"B/W. - VIJAY KUMAR AUTONAGAR VIJAYAWADA, KRISHNA DIST., A.P.",ANDHRA PRADESH,16.506174,80.648015,2013,21,84,8.4,7.8,53.33333333,5.866666667,1536,614.4,2.4576,0.6,10,1.1,1,0.5,0.05,,0,0,17.87426667
1515,"B/W. - NAGARAM(V), PALVONCHA, KHAMMAM DIST., A.P.",ANDHRA PRADESH,17.605758,80.746724,2013,22,88,8.8,6.8,-13.33333333,-1.466666667,1830,732,2.928,0.6,10,1.1,2,1,0.1,,0,0,11.46133333
1516,B W OF NAVLOK GARDENS NELLORE AP,ANDHRA PRADESH,14.466335,80.017161,2013,22,88,8.8,8.5,100,11,771,308.4,1.2336,0.6,10,1.1,1,0.5,0.05,,0,0,22.1836
1517,"B/W. - TUNGBHADRA RIVER NEAR KURNOOL, A.P.",ANDHRA PRADESH,15.943006,77.421229,2013,27.5,110,11,8.2,80,8.8,1200,480,1.92,2.3,38.33333333,4.216666667,3,1.5,0.15,,0,0,26.08666667
1518,"B/W. - NANDYAL, KURNOOL DIST., A.P.",ANDHRA PRADESH,15.478569,78.483093,2013,26,104,10.4,7.7,46.66666667,5.133333333,1042,416.8,1.6672,2.6,43.33333333,4.766666667,5,2.5,0.25,40,200,32,54.2172
1519,"B/W. - NAGIRI, CHITTOOR DIST., A.P",ANDHRA PRADESH,13.320052,79.585628,2013,27.8,111.2,11.12,7.8,53.33333333,5.866666667,1100,440,1.76,2.2,36.66666667,4.033333333,2,1,0.1,70,350,56,78.88
1520,"B/W. - SWARNAMUKHI RIVER, SRIKALAHASTI, CHITTOOR DIST., A.P.",ANDHRA PRADESH,13.750713,79.696128,2013,30.3,121.2,12.12,7.9,60,6.6,1140,456,1.824,2.3,38.33333333,4.216666667,2,1,0.1,39,195,31.2,56.06066667
1521,"O/W. - NEAR RAMA TEMPLE , WARD NO.2 , MINDI , VISAKHAPATNAM, A.P",ANDHRA PRADESH,17.682013,83.187478,2013,26,104,10.4,7.2,13.33333333,1.466666667,1459,583.6,2.3344,1.2,20,2.2,10,5,0.5,50,250,40,56.90106667
1522,"O/W. PEDDANUYYI - VIZIANAGARAM, A.P",ANDHRA PRADESH,18.106658,83.395551,2013,26.4,105.6,10.56,7.3,20,2.2,843,337.2,1.3488,,0,0,2,1,0.1,,0,0,14.2088
1523,"B/W. - NEAR M/S ANDHRA SUGARS LTD. , KOVVUR , W.G.DIST., A.P",ANDHRA PRADESH,16.801337,81.235345,2013,26,104,10.4,7,0,0,248,99.2,0.3968,,0,0,0,0,0,,0,0,10.7968
1524,"O/W. -NEAR PARTAP NAGAR BRIIDGE -KAKINADA , E.G.DIST., A.P",ANDHRA PRADESH,16.971834,82.223767,2013,25,100,10,6.9,-6.666666667,-0.733333333,1841,736.4,2.9456,1.2,20,2.2,2,1,0.1,,0,0,14.51226667
1795,"B/W. - PANCHAYAT OFFICE , , BOLLARAM (V) MEDAK DIST., A.P",ANDHRA PRADESH,17.524157,78.323286,2013,29,116,11.6,7.8,53.33333333,5.866666667,2950,1180,4.72,5.6,93.33333333,10.26666667,15,7.5,0.75,4,20,3.2,36.40333333
1810,"B/W - SRI RAMNAGAR COLONY, SAKKAR NAGAR, BODHAN, NIZAMABAD DIST. , A.P",ANDHRA PRADESH,18.665148,77.90389,2013,29,116,11.6,8,66.66666667,7.333333333,2265,906,3.624,1.4,23.33333333,2.566666667,8,4,0.4,10,50,8,33.524
1811,"B/W. - PRIMARY SCHOOL - RUDRAVELLI (V) , BIBINAGAR (M), NALGONDA DIST., A.P",ANDHRA PRADESH,17.412831,78.786713,2013,29,116,11.6,7.8,53.33333333,5.866666667,2076,830.4,3.3216,,0,0,1,0.5,0.05,,0,0,20.83826667
3087,"BORE WELL NEAR VILLAGE SECRETARIAT, PATHAPADU (V), KRISHNA, A.P.",ANDHRA PRADESH,16.581284,80.665144,2013,20,80,8,8,66.66666667,7.333333333,1990,796,3.184,0.8,13.33333333,1.466666667,5,2.5,0.25,,0,0,20.234
3088,"B/W AT J.NARASIMHA RAO’S HOUSE, 14NOS. AREA, RAMAVARAM, NEAR MWS DUMPSITE, KOTHAGUDEM, KHAMMAM, A.P.",ANDHRA PRADESH,17.52226,80.631304,2013,22,88,8.8,6.8,-13.33333333,-1.466666667,1548,619.2,2.4768,0.4,6.666666667,0.733333333,1,0.5,0.05,2,10,1.6,12.19346667
3089,"HAND PUMP AT TANAM VILL., VISHAKHAPATNAM, A.P.",ANDHRA PRADESH,17.646325,83.069694,2013,26,104,10.4,6.8,-13.33333333,-1.466666667,3380,1352,5.408,1.2,20,2.2,10,5,0.5,,0,0,17.04133333
3090,"HAND PUMP AT PITTAVANIPALEM, VISHAKHAPATNAM , A.P.",ANDHRA PRADESH,17.694568,83.231293,2013,27,108,10.8,7.2,13.33333333,1.466666667,2972,1188.8,4.7552,1,16.66666667,1.833333333,17,8.5,0.85,240,1200,192,211.7052
3091,"BORE WELL AT KAPULUPPADA DUMPSITE, VISHAKHAPATNAM, A.P.",ANDHRA PRADESH,17.835345,83.384281,2013,26,104,10.4,6.8,-13.33333333,-1.466666667,2882,1152.8,4.6112,1,16.66666667,1.833333333,17,8.5,0.85,,0,0,16.22786667
3092,"BORE WELL AT ARINAMA AKKIVALASA, SRIKAKULAM, A.P.",ANDHRA PRADESH,18.4285,84.016742,2013,26,104,10.4,7.5,33.33333333,3.666666667,1009,403.6,1.6144,1,16.66666667,1.833333333,9,4.5,0.45,,0,0,17.9644
3093,"B/W AT ALLADAPALEM VILLAGE, PYDIBHIMAVARAM, DISTT SRIKAKULAM, A.P.",ANDHRA PRADESH,18.27049,83.786294,2013,26,104,10.4,6.9,-6.666666667,-0.733333333,2040,816,3.264,1,16.66666667,1.833333333,10,5,0.5,,0,0,15.264
1533,"*DIGBOI, TINSUKIA DISTT.,  ASSAM",ASSAM,27.395147,95.630023,2013,23,92,9.2,6.5,-33.33333333,-3.666666667,476,190.4,0.7616,1.2,20,2.2,1,0.5,0.05,,0,0,8.544933333
1534,"*KARBI  ANGLONG DISTT., ASSAM",ASSAM,26.186085,93.581269,2013,24,96,9.6,5.8,-80,-8.8,347,138.8,0.5552,1.7,28.33333333,3.116666667,1,0.5,0.05,,0,0,4.521866667
1535,"*SIBSAGAR , ASSAM",ASSAM,26.98261,94.642452,2013,24,96,9.6,6.9,-6.666666667,-0.733333333,504,201.6,0.8064,1.8,30,3.3,1,0.5,0.05,,0,0,13.02306667
1536,"*SIBSAGAR, ASSAM",ASSAM,26.97261,94.632452,2013,27,108,10.8,6.4,-40,-4.4,190,76,0.304,3,50,5.5,1,0.5,0.05,,0,0,12.254
1537,"*(JORHAT, ASSAM",ASSAM,26.74652,94.202586,2013,25,100,10,6.7,-20,-2.2,465,186,0.744,2.9,48.33333333,5.316666667,1,0.5,0.05,,0,0,13.91066667
1538,"*SILCHAR, ASSAM",ASSAM,24.833271,92.778905,2013,18,72,7.2,6.7,-20,-2.2,313,125.2,0.5008,2.4,40,4.4,2,1,0.1,,0,0,10.0008
1539,"*BARPETA, ASSAM",ASSAM,26.321599,90.982067,2013,27,108,10.8,7.1,6.666666667,0.733333333,828,331.2,1.3248,1.8,30,3.3,1,0.5,0.05,,0,0,16.20813333
1540,"*BONAIGAON, ASSAM",ASSAM,26.500999,90.535236,2013,26,104,10.4,6.1,-60,-6.6,249,99.6,0.3984,1.8,30,3.3,5.7,2.85,0.285,,0,0,7.7834
1541,"*GUWAHATI, ASSAM",ASSAM,26.144517,91.736237,2013,25,100,10,7.1,6.666666667,0.733333333,328,131.2,0.5248,0.8,13.33333333,1.466666667,1,0.5,0.05,,0,0,12.7748
1542,"*GUWAHATI, ASSAM",ASSAM,26.154517,91.746237,2013,23,92,9.2,6.4,-40,-4.4,540,216,0.864,1.3,21.66666667,2.383333333,6,3,0.3,910,4550,728,736.3473333
2243,"GROUND WATER FROM LEDO, MARGHERITA",ASSAM,27.291177,95.738462,2013,22,88,8.8,5.7,-86.66666667,-9.533333333,462,184.8,0.7392,0.6,10,1.1,1.3,0.65,0.065,,0,0,1.170866667
2244,GROUND WATER FROM NAZIRA,ASSAM,26.900658,94.722579,2013,24,96,9.6,6.7,-20,-2.2,353,141.2,0.5648,3,50,5.5,3.4,1.7,0.17,,0,0,13.6348
2245,GROUND WATER FROM NUMALIGARH (NEAR NRL TE LABOR COLONY),ASSAM,25.4428,81.867059,2013,27,108,10.8,5.8,-80,-8.8,231,92.4,0.3696,2.2,36.66666667,4.033333333,1,0.5,0.05,,0,0,6.452933333
2246,GROUND WATER FROM SEMENCHAPARI,ASSAM,27.717388,94.886406,2013,22,88,8.8,6.4,-40,-4.4,216,86.4,0.3456,1.8,30,3.3,1,0.5,0.05,,0,0,8.0956
2247,GROUND WATER FROM SILAPATHAR,ASSAM,27.595294,94.724003,2013,22,88,8.8,6.7,-20,-2.2,513,205.2,0.8208,1.1,18.33333333,2.016666667,1,0.5,0.05,,0,0,9.487466667
2248,GROUND WATER FROM LAKHIMPUR TOWN,ASSAM,27.949079,80.782401,2013,24,96,9.6,6.4,-40,-4.4,143,57.2,0.2288,2,33.33333333,3.666666667,1,0.5,0.05,,0,0,9.145466667
2249,GROUND WATER FROM TEZPUR (MISSION CHARIALI),ASSAM,26.660782,92.775492,2013,24,96,9.6,6.5,-33.33333333,-3.666666667,212,84.8,0.3392,1.5,25,2.75,2,1,0.1,,0,0,9.122533333
